mass_A
t;x;y
3.661666667E-1;3.752063226E-1;2.421870710E-1
3.703111111E-1;3.654564221E-1;2.409949898E-1
3.744555556E-1;3.555345310E-1;2.397403159E-1
3.786000000E-1;3.453388609E-1;2.388519377E-1
3.827555556E-1;3.349832404E-1;2.378036139E-1
3.869222222E-1;3.251010191E-1;2.367359017E-1
3.910666667E-1;3.150055885E-1;2.356791751E-1
3.952222222E-1;3.051998359E-1;2.345366460E-1
3.993777778E-1;2.951977796E-1;2.334661912E-1
4.035333333E-1;2.850651963E-1;2.323387417E-1
4.076777778E-1;2.751015122E-1;2.312786367E-1
4.118333333E-1;2.651669408E-1;2.300269521E-1
4.159888889E-1;2.543724311E-1;2.285860645E-1
4.201333333E-1;2.449333751E-1;2.272604728E-1
4.242777778E-1;2.352183655E-1;2.261321327E-1
4.284444444E-1;2.255610156E-1;2.250611276E-1
4.325888889E-1;2.157415885E-1;2.239983563E-1
4.367555556E-1;2.062243133E-1;2.229167668E-1
4.409111111E-1;1.964340409E-1;2.218255712E-1
4.450444444E-1;1.870042874E-1;2.207496239E-1
4.492111111E-1;1.771276897E-1;2.196749461E-1
4.533666667E-1;1.671078599E-1;2.186211279E-1
4.575333333E-1;1.576193287E-1;2.175454177E-1
4.616555556E-1;1.479524038E-1;2.163973568E-1
4.658111111E-1;1.387937085E-1;2.151476399E-1
4.699666667E-1;1.285144314E-1;2.136214846E-1
4.741222222E-1;1.190196587E-1;2.123784069E-1
4.782888889E-1;1.093280419E-1;2.113004176E-1
4.824333333E-1;9.957922608E-2;2.102354295E-1
4.866222222E-1;9.016550606E-2;2.091529988E-1
4.907444444E-1;8.044460069E-2;2.080667247E-1
4.948777778E-1;7.105022336E-2;2.069912355E-1
4.990444444E-1;6.136261832E-2;2.059358703E-1
5.031888889E-1;5.151888781E-2;2.048154602E-1
5.073555556E-1;4.189074522E-2;2.036874563E-1
5.115000000E-1;3.215675705E-2;2.025053090E-1
5.156555556E-1;2.187258029E-2;2.009754151E-1
5.198000000E-1;1.236884493E-2;1.996724404E-1
5.239666667E-1;2.713681194E-3;1.985698254E-1
5.281111111E-1;-6.956586075E-3;1.975256023E-1
5.322555556E-1;-1.686751255E-2;1.964012644E-1
5.364222222E-1;-2.648481313E-2;1.953260799E-1
5.405777778E-1;-3.622214518E-2;1.942156073E-1
5.447222222E-1;-4.587489979E-2;1.931600796E-1
5.488777778E-1;-5.577404263E-2;1.920463122E-1
5.530333333E-1;-6.594767884E-2;1.909988661E-1
5.571888889E-1;-7.565300598E-2;1.898324767E-1
5.613444444E-1;-8.548461802E-2;1.886414049E-1
5.654888889E-1;-9.611054717E-2;1.871005825E-1
5.696444444E-1;-1.056786854E-1;1.858319927E-1
5.738000000E-1;-1.154131698E-1;1.846836323E-1
5.779555556E-1;-1.255240633E-1;1.836238030E-1
5.821000000E-1;-1.355464471E-1;1.825133803E-1
5.862666667E-1;-1.454580203E-1;1.814361518E-1
5.904111111E-1;-1.554148886E-1;1.802651399E-1
5.945777778E-1;-1.656445274E-1;1.792248223E-1
5.987111111E-1;-1.757933669E-1;1.781510000E-1
6.028666667E-1;-1.860532815E-1;1.770362928E-1
6.070222222E-1;-1.958344124E-1;1.758650404E-1
6.111888889E-1;-2.067487177E-1;1.743358215E-1
6.153333333E-1;-2.167057142E-1;1.729872176E-1
6.194888889E-1;-2.269147895E-1;1.718386434E-1
6.236333333E-1;-2.371775907E-1;1.707810653E-1
6.277777778E-1;-2.472465091E-1;1.696782769E-1
6.319444444E-1;-2.507475680E-1;1.686137337E-1
6.361000000E-1;-2.431906481E-1;1.677459990E-1
6.402777778E-1;-2.339585555E-1;1.668886403E-1
6.444000000E-1;-2.263375228E-1;1.658087017E-1
6.485555556E-1;-2.180764727E-1;1.651356911E-1
6.527000000E-1;-2.093201832E-1;1.644121779E-1
6.568555556E-1;-2.017655326E-1;1.636821656E-1
6.610333333E-1;-1.936830309E-1;1.628291859E-1
6.652222222E-1;-1.846015312E-1;1.618575639E-1
6.693444444E-1;-1.768999823E-1;1.608652352E-1
6.734888889E-1;-1.689327482E-1;1.601060734E-1
6.776222222E-1;-1.608422744E-1;1.594216254E-1
6.817666667E-1;-1.528493453E-1;1.585384599E-1
6.859222222E-1;-1.437848025E-1;1.575304498E-1
6.900777778E-1;-1.357859107E-1;1.565614951E-1
6.942444444E-1;-1.279165810E-1;1.558586055E-1
6.983888889E-1;-1.200475667E-1;1.551470709E-1
7.025333333E-1;-1.120006801E-1;1.544191707E-1
7.067222222E-1;-1.040525708E-1;1.536738726E-1
7.108333333E-1;-9.597636635E-2;1.528762979E-1
7.150111111E-1;-8.737492464E-2;1.517710129E-1
7.191555556E-1;-7.940500068E-2;1.508359446E-1
7.233000000E-1;-7.152722973E-2;1.501149049E-1
7.274444444E-1;-6.373795103E-2;1.493958833E-1
7.316111111E-1;-5.591478427E-2;1.486505520E-1
7.357555556E-1;-4.825480412E-2;1.479108505E-1
7.399222222E-1;-4.044044372E-2;1.471777367E-1
7.440666667E-1;-3.275233160E-2;1.463991034E-1
7.482111111E-1;-2.500654595E-2;1.457450195E-1
7.523777778E-1;-1.717984829E-2;1.449591698E-1
7.565333333E-1;-9.511111969E-3;1.443078479E-1
7.606777778E-1;-5.783082668E-4;1.431111445E-1
7.648333333E-1;7.059032909E-3;1.423526224E-1
7.689777778E-1;1.449456735E-2;1.415671257E-1
7.731222222E-1;2.228683398E-2;1.408649285E-1
7.772888889E-1;2.991224026E-2;1.401287537E-1
7.814444444E-1;3.756072652E-2;1.393338027E-1
7.856111111E-1;4.505713379E-2;1.385723097E-1
7.897555556E-1;5.379876446E-2;1.373854002E-1
7.939000000E-1;6.129831170E-2;1.364983018E-1
7.980555556E-1;6.895368897E-2;1.357670935E-1
8.022111111E-1;7.652809855E-2;1.350204683E-1
8.063666667E-1;8.384985204E-2;1.342308937E-1
8.105222222E-1;9.148447596E-2;1.333354228E-1
8.146666667E-1;9.904163285E-2;1.327539236E-1
8.188111111E-1;1.064972376E-1;1.320632992E-1
8.229777778E-1;1.143067107E-1;1.313269596E-1
8.271333333E-1;1.227770378E-1;1.301933622E-1
8.312777778E-1;1.304298327E-1;1.293324878E-1
8.354333333E-1;1.378873429E-1;1.285312694E-1
8.395888889E-1;1.453199763E-1;1.277581992E-1
8.437444444E-1;1.526202219E-1;1.268880051E-1
8.478888889E-1;1.611461021E-1;1.258521470E-1
8.520444444E-1;1.689309372E-1;1.249309664E-1
8.562000000E-1;1.764089872E-1;1.241844886E-1
8.603555556E-1;1.841961984E-1;1.233382074E-1
8.645111111E-1;1.927123486E-1;1.222240442E-1
8.686555556E-1;2.002978397E-1;1.212977762E-1
8.728111111E-1;2.079856188E-1;1.205756536E-1
8.769666667E-1;2.152389701E-1;1.197516996E-1
8.811222222E-1;2.240699948E-1;1.185104246E-1
8.852888889E-1;2.313274879E-1;1.176185477E-1
8.894111111E-1;2.389356450E-1;1.167761515E-1
8.935777778E-1;2.475911020E-1;1.155924896E-1
8.977222222E-1;2.552175754E-1;1.146830232E-1
9.018888889E-1;2.630406930E-1;1.138945184E-1
9.060444444E-1;2.705550168E-1;1.131017201E-1
9.101777778E-1;2.792264424E-1;1.118740456E-1
9.143444444E-1;2.867489364E-1;1.110051609E-1
9.185000000E-1;2.942662179E-1;1.101905166E-1
9.226333333E-1;3.020233950E-1;1.093193411E-1
9.268000000E-1;3.108118086E-1;1.081373593E-1
9.309555556E-1;3.187891379E-1;1.073075605E-1
9.351000000E-1;3.263113000E-1;1.065404632E-1
9.392666667E-1;3.351042257E-1;1.052405771E-1
9.434111111E-1;3.429029445E-1;1.043917704E-1
9.475555556E-1;3.504974113E-1;1.036201270E-1
9.517111111E-1;3.592725022E-1;1.023757937E-1
9.558666667E-1;3.668233398E-1;1.014426217E-1
9.600333333E-1;3.747177011E-1;1.005940208E-1
9.641777778E-1;3.834404809E-1;9.947154896E-2
9.683333333E-1;3.911884838E-1;9.854199113E-2
9.724777778E-1;3.990383636E-1;9.777341963E-2
9.766222222E-1;4.058936947E-1;9.688770149E-2
9.808000000E-1;4.060968509E-1;9.594912949E-2
9.849333333E-1;4.053266496E-1;9.496864170E-2
9.890888889E-1;4.045914320E-1;9.402536065E-2
9.932444444E-1;4.037010123E-1;9.275495866E-2
9.974111111E-1;4.025539972E-1;9.181640901E-2
1.001566667E0;4.023537594E-1;9.070447580E-2
1.005688889E0;4.019718938E-1;8.969402153E-2
1.009866667E0;4.013321436E-1;8.902027306E-2
1.014022222E0;4.007296044E-1;8.822036090E-2
1.018166667E0;4.002542584E-1;8.729514541E-2
1.022333333E0;3.996344242E-1;8.613553050E-2
1.026466667E0;3.986297150E-1;8.511558240E-2
1.030633333E0;3.983535790E-1;8.397026711E-2
1.034766667E0;3.977170872E-1;8.304283652E-2
1.038933333E0;3.969241062E-1;8.205584933E-2
1.043088889E0;3.963301798E-1;8.112793406E-2
1.047255556E0;3.958661013E-1;8.017619444E-2
1.051388889E0;3.950842785E-1;7.922817555E-2
1.055533333E0;3.943664166E-1;7.815463621E-2
1.059700000E0;3.935273665E-1;7.690976532E-2
1.063855556E0;3.926915421E-1;7.595447287E-2
1.067988889E0;3.919878115E-1;7.504621187E-2
1.072177778E0;3.913870829E-1;7.414382887E-2
1.076311111E0;3.908959123E-1;7.309557868E-2
1.080444444E0;3.905511562E-1;7.187969574E-2
1.084611111E0;3.900436681E-1;7.077138074E-2
1.088766667E0;3.891831043E-1;6.988181463E-2
1.092911111E0;3.883535060E-1;6.897004012E-2
1.097077778E0;3.876405430E-1;6.797431044E-2
1.101233333E0;3.869551605E-1;6.684967848E-2
1.105366667E0;3.861333337E-1;6.581059483E-2
1.109533333E0;3.853862527E-1;6.460751761E-2
1.113677778E0;3.849165597E-1;6.364149682E-2
1.117844444E0;3.841909725E-1;6.264755026E-2
1.121988889E0;3.836915767E-1;6.155836286E-2
1.126133333E0;3.830682442E-1;6.070405251E-2
1.130288889E0;3.824847266E-1;5.972288998E-2
1.134444444E0;3.818175588E-1;5.891609918E-2
1.138600000E0;3.810270022E-1;5.809844277E-2
1.142755556E0;3.800781753E-1;5.731330554E-2
1.146922222E0;3.794232610E-1;5.646631531E-2
1.151055556E0;3.787860275E-1;5.546859696E-2
1.155200000E0;3.781709031E-1;5.432366729E-2
1.159355556E0;3.774183481E-1;5.309733325E-2
1.163511111E0;3.766493139E-1;5.210597034E-2
1.167677778E0;3.758489716E-1;5.116021437E-2
1.171822222E0;3.753038950E-1;5.017094534E-2
1.175966667E0;3.748574154E-1;4.897317205E-2
1.180111111E0;3.741603909E-1;4.782879571E-2
1.184266667E0;3.734731838E-1;4.690882534E-2
1.188433333E0;3.726507352E-1;4.601955627E-2
1.192577778E0;3.719575243E-1;4.517029099E-2
1.196844444E0;3.714082145E-1;4.424990399E-2
1.200922222E0;3.706529333E-1;4.325552561E-2
1.205044444E0;3.698450475E-1;4.228098795E-2
1.209200000E0;3.690084530E-1;4.103682779E-2
1.213344444E0;3.682204003E-1;3.984842151E-2
1.217533333E0;3.676171944E-1;3.876117101E-2
1.221666667E0;3.671157276E-1;3.778683348E-2
1.225822222E0;3.665540117E-1;3.682508678E-2
1.229966667E0;3.658614166E-1;3.587333482E-2
1.234122222E0;3.650622350E-1;3.474694709E-2
1.238277778E0;3.641596410E-1;3.380193760E-2
1.242433333E0;3.632266565E-1;3.288877448E-2
1.246600000E0;3.623868755E-1;3.194931974E-2
1.250733333E0;3.617411160E-1;3.087323694E-2
1.254888889E0;3.610241795E-1;2.989441531E-2
1.259022222E0;3.604124696E-1;2.868774594E-2
1.263188889E0;3.597285663E-1;2.751557091E-2
1.267333333E0;3.590391303E-1;2.649886893E-2
1.271488889E0;3.584425671E-1;2.539973872E-2
1.275644444E0;3.578221896E-1;2.459674608E-2
1.279800000E0;3.571946053E-1;2.371666957E-2
1.283944444E0;3.563577765E-1;2.302510707E-2
1.288100000E0;3.555694868E-1;2.214603623E-2
1.292266667E0;3.547689971E-1;2.119880739E-2
1.296422222E0;3.540134130E-1;2.016713284E-2
1.300566667E0;3.532319671E-1;1.898696338E-2
1.304722222E0;3.524020347E-1;1.783601720E-2
1.308866667E0;3.516066381E-1;1.678924483E-2
1.313022222E0;3.506863101E-1;1.578093580E-2
1.317200000E0;3.500878546E-1;1.494274204E-2
1.321344444E0;3.495803724E-1;1.394062595E-2
1.325477778E0;3.487814596E-1;1.294630383E-2
1.329622222E0;3.481211224E-1;1.174314048E-2
1.333788889E0;3.472515513E-1;1.081389491E-2
1.337944444E0;3.463753563E-1;9.891893165E-3
1.342088889E0;3.456164562E-1;8.922372875E-3
1.346266667E0;3.447758185E-1;7.923290312E-3
1.350400000E0;3.439073659E-1;6.708296794E-3
1.354555556E0;3.429985534E-1;5.514558548E-3
1.358700000E0;3.422938112E-1;4.470305987E-3
1.362855556E0;3.414483378E-1;3.505411700E-3
1.367000000E0;3.408616305E-1;2.608994087E-3
1.371166667E0;3.402985774E-1;1.409761677E-3
1.375322222E0;3.395948163E-1;2.516307781E-4
1.379488889E0;3.387609353E-1;-7.018349631E-4
1.383633333E0;3.378949589E-1;-1.580992323E-3
1.387766667E0;3.370259235E-1;-2.475635016E-3
1.391922222E0;3.362040736E-1;-3.412120379E-3
1.396077778E0;3.354998151E-1;-4.440996424E-3
1.400233333E0;3.346284424E-1;-5.583804757E-3
1.404377778E0;3.337695797E-1;-6.848992105E-3
1.408544444E0;3.331259680E-1;-7.889753397E-3
1.412688889E0;3.323237699E-1;-8.757374809E-3
1.416855556E0;3.318243151E-1;-9.757938690E-3
1.421000000E0;3.310458818E-1;-1.084374630E-2
1.425144444E0;3.304283400E-1;-1.114515631E-2
1.429300000E0;3.299373379E-1;-1.007932561E-2
1.433444444E0;3.293284333E-1;-9.066775366E-3
1.437611111E0;3.289191331E-1;-7.864380297E-3
1.441766667E0;3.283573330E-1;-6.978612292E-3
1.445922222E0;3.278980050E-1;-6.132499403E-3
1.450066667E0;3.274646482E-1;-5.307116181E-3
1.454222222E0;3.267857717E-1;-4.501109969E-3
1.458377778E0;3.263167845E-1;-3.574067424E-3
1.462544444E0;3.257613767E-1;-2.724497144E-3
1.466711111E0;3.254556854E-1;-1.875520904E-3
1.470844444E0;3.248905990E-1;-1.015291861E-3
1.475022222E0;3.246304421E-1;-7.873652973E-5
1.479133333E0;3.238848065E-1;8.953751991E-4
1.483300000E0;3.233420620E-1;1.979625001E-3
1.487444444E0;3.227886527E-1;2.996678503E-3
1.491588889E0;3.221500559E-1;3.989074342E-3
1.495744444E0;3.217716411E-1;4.902749481E-3
1.499911111E0;3.211702545E-1;5.786490541E-3
1.504066667E0;3.206824724E-1;6.626004076E-3
1.508200000E0;3.202453400E-1;7.519723819E-3
1.512355556E0;3.198946514E-1;8.432825469E-3
1.516500000E0;3.193844217E-1;9.294560942E-3
1.520655556E0;3.189927263E-1;1.022476897E-2
1.524833333E0;3.184706070E-1;1.111161873E-2
1.528966667E0;3.178056127E-1;1.214625687E-2
1.533122222E0;3.172774049E-1;1.321121691E-2
1.537277778E0;3.166476911E-1;1.434032954E-2
1.541433333E0;3.162860425E-1;1.526215582E-2
1.545588889E0;3.157470953E-1;1.610735893E-2
1.549744444E0;3.152763086E-1;1.700354016E-2
1.553900000E0;3.148084235E-1;1.787710945E-2
1.558033333E0;3.141398067E-1;1.875385412E-2
1.562233333E0;3.137470073E-1;1.964295634E-2
1.566422222E0;3.131736967E-1;2.047626277E-2
1.570511111E0;3.128671012E-1;2.136180927E-2
1.574655556E0;3.121371944E-1;2.227833621E-2
1.578811111E0;3.117748879E-1;2.327678872E-2
1.582966667E0;3.112122598E-1;2.419837132E-2
1.587200000E0;3.106435563E-1;2.500465897E-2
1.591266667E0;3.101878235E-1;2.576223128E-2
1.595455556E0;3.094926033E-1;2.655686647E-2
1.599577778E0;3.089974444E-1;2.742786302E-2
1.603722222E0;3.084988708E-1;2.821023104E-2
1.607877778E0;3.080354974E-1;2.906778711E-2
1.612044444E0;3.075290620E-1;2.992122214E-2
1.616177778E0;3.069964468E-1;3.076525450E-2
1.620344444E0;3.066150513E-1;3.167176174E-2
1.624500000E0;3.059061912E-1;3.264268496E-2
1.628644444E0;3.053764258E-1;3.370803593E-2
1.632800000E0;3.048680336E-1;3.473054462E-2
1.636955556E0;3.041470701E-1;3.578984639E-2
1.641122222E0;3.038306183E-1;3.667556827E-2
1.645244444E0;3.031670354E-1;3.752653190E-2
1.649422222E0;3.027681170E-1;3.839550276E-2
1.653555556E0;3.021899478E-1;3.928486458E-2
1.657711111E0;3.018451989E-1;4.016130090E-2
1.661877778E0;3.013503534E-1;4.103976381E-2
1.666022222E0;3.010395761E-1;4.191627101E-2
1.670166667E0;3.004367564E-1;4.283305060E-2
1.674333333E0;2.997882356E-1;4.380599857E-2
1.678477778E0;2.991673735E-1;4.480378584E-2
1.682622222E0;2.986241174E-1;4.575812412E-2
1.686788889E0;2.981153085E-1;4.679668575E-2
1.690933333E0;2.976987060E-1;4.779955510E-2
1.695088889E0;2.973187709E-1;4.867451546E-2
1.699288889E0;2.967721527E-1;4.958044034E-2
1.703388889E0;2.960686475E-1;5.047062913E-2
1.707544444E0;2.957232287E-1;5.133271338E-2
1.711700000E0;2.951189319E-1;5.223282434E-2
1.715855556E0;2.948114093E-1;5.306860373E-2
1.720022222E0;2.941707250E-1;5.398566051E-2
1.724155556E0;2.938086692E-1;5.493334017E-2
1.728311111E0;2.931925733E-1;5.590441373E-2
1.732466667E0;2.927846786E-1;5.671078059E-2
1.736744444E0;2.922894686E-1;5.748574105E-2
1.740855556E0;2.918979306E-1;5.827672071E-2
1.744933333E0;2.913565817E-1;5.910309179E-2
1.757388889E0;2.896909791E-1;6.176158219E-2
1.765711111E0;2.887540339E-1;6.347617307E-2
1.769844444E0;2.883688215E-1;6.434439862E-2
1.774011111E0;2.877884565E-1;6.539427443E-2
1.782311111E0;2.867371464E-1;6.741589744E-2
1.786455556E0;2.861557469E-1;6.834206324E-2
1.794766667E0;2.850420766E-1;7.010124802E-2
1.803066667E0;2.841008309E-1;7.190193029E-2
1.811377778E0;2.832198896E-1;7.362971738E-2
1.819677778E0;2.822608472E-1;7.544378902E-2
1.823844444E0;2.816228812E-1;7.644841734E-2
1.828022222E0;2.811640657E-1;7.733097799E-2
1.832144444E0;2.806044371E-1;7.821757108E-2
1.836288889E0;2.802658171E-1;7.882811011E-2
1.840455556E0;2.797182770E-1;7.966636618E-2
1.848755556E0;2.787262915E-1;8.140687113E-2
1.852900000E0;2.781735010E-1;8.234532157E-2
1.857055556E0;2.777286708E-1;8.310410704E-2
1.861211111E0;2.772672436E-1;8.401744098E-2
1.865366667E0;2.768245963E-1;8.483118003E-2
1.869511111E0;2.761658292E-1;8.580465233E-2
1.873666667E0;2.756195382E-1;8.666664249E-2
1.877822222E0;2.751783916E-1;8.756779194E-2
1.886133333E0;2.742049239E-1;8.912787048E-2
1.890277778E0;2.738856479E-1;8.993734176E-2
1.898588889E0;2.728830377E-1;9.170342952E-2
1.902733333E0;2.724656521E-1;9.258687464E-2
1.906888889E0;2.721952271E-1;9.341472228E-2
1.915200000E0;2.713838223E-1;9.516990590E-2
1.919355556E0;2.707705683E-1;9.611137271E-2
1.927666667E0;2.696846816E-1;9.793198683E-2
1.931811111E0;2.693653626E-1;9.860882814E-2
1.940111111E0;2.685809025E-1;1.002561739E-1
1.948422222E0;2.676566314E-1;1.020456647E-1
1.952577778E0;2.671592252E-1;1.029268265E-1
1.956755556E0;2.668330748E-1;1.036932651E-1
1.960888889E0;2.662699267E-1;1.045931606E-1
1.965044444E0;2.658823718E-1;1.054012841E-1
1.969177778E0;2.653127562E-1;1.063391184E-1
1.973333333E0;2.649205136E-1;1.071778248E-1
1.977555556E0;2.643154430E-1;1.080164555E-1
1.981644444E0;2.641189943E-1;1.088227237E-1
1.985811111E0;2.634596418E-1;1.096801279E-1
1.989955556E0;2.631559651E-1;1.105193550E-1
1.994100000E0;2.625368863E-1;1.113994788E-1
1.998244444E0;2.621668345E-1;1.122478020E-1
2.002411111E0;2.616244517E-1;1.131252326E-1
2.006622222E0;2.613892836E-1;1.139425552E-1
2.010744444E0;2.609098322E-1;1.148375144E-1
2.014866667E0;2.605141329E-1;1.156831206E-1
2.019033333E0;2.599114550E-1;1.166432683E-1
2.023166667E0;2.595138540E-1;1.174548081E-1
2.027333333E0;2.588890850E-1;1.182982554E-1
2.031500000E0;2.586781262E-1;1.191087940E-1
2.035622222E0;2.581185096E-1;1.199663794E-1
2.039822222E0;2.577564336E-1;1.207904200E-1
2.043944444E0;2.571380021E-1;1.216783284E-1
2.048122222E0;2.568592583E-1;1.225210545E-1
2.052255556E0;2.562943003E-1;1.234122507E-1
2.056400000E0;2.560179812E-1;1.242321768E-1
2.060566667E0;2.556221016E-1;1.251650945E-1
2.064711111E0;2.550854872E-1;1.259860794E-1
2.068855556E0;2.544995806E-1;1.269145451E-1
2.073011111E0;2.541594683E-1;1.277240804E-1
2.077166667E0;2.535410826E-1;1.285690256E-1
2.081311111E0;2.532712752E-1;1.293722462E-1
2.085511111E0;2.527427123E-1;1.302365493E-1
2.097922222E0;2.514699460E-1;1.328765689E-1
2.102088889E0;2.509287592E-1;1.337638232E-1
2.106222222E0;2.505823594E-1;1.345408414E-1
2.110388889E0;2.501547565E-1;1.354554891E-1
2.114533333E0;2.496898548E-1;1.362613104E-1
2.118700000E0;2.490405458E-1;1.371487452E-1
2.122855556E0;2.487340862E-1;1.379682097E-1
2.131144444E0;2.479159290E-1;1.396761516E-1
2.139455556E0;2.470223891E-1;1.414382022E-1
2.143611111E0;2.465496356E-1;1.423630387E-1
2.151955556E0;2.456884133E-1;1.439988929E-1
2.156077778E0;2.453155457E-1;1.448485644E-1
2.160222222E0;2.451028710E-1;1.457011579E-1
2.172677778E0;2.436305073E-1;1.483864816E-1
2.176855556E0;2.433159989E-1;1.491347915E-1
2.180988889E0;2.427887239E-1;1.500057707E-1
2.189311111E0;2.417920487E-1;1.517333211E-1
2.197588889E0;2.408365405E-1;1.534766771E-1
2.201744444E0;2.406342708E-1;1.542871082E-1
2.210066667E0;2.397775605E-1;1.559933971E-1
2.214200000E0;2.394542855E-1;1.568682760E-1
2.218366667E0;2.389299382E-1;1.577472584E-1
2.226700000E0;2.380885532E-1;1.594467756E-1
2.230822222E0;2.378874856E-1;1.602730346E-1
2.235022222E0;2.372688355E-1;1.611482629E-1
2.239133333E0;2.369776357E-1;1.620053967E-1
2.243288889E0;2.364249114E-1;1.629281833E-1
2.247422222E0;2.360868779E-1;1.637232436E-1
2.251588889E0;2.358668795E-1;1.645776249E-1
2.255744444E0;2.353341587E-1;1.654386941E-1
2.259888889E0;2.351176571E-1;1.663056543E-1
2.264044444E0;2.345424606E-1;1.672067309E-1
2.268200000E0;2.342282171E-1;1.680416094E-1
2.272344444E0;2.337149816E-1;1.689048415E-1
2.276500000E0;2.333762312E-1;1.697173228E-1
2.280666667E0;2.331440535E-1;1.705640547E-1
2.284800000E0;2.325664789E-1;1.714540644E-1
2.288966667E0;2.323401227E-1;1.723278581E-1
2.293122222E0;2.317949400E-1;1.732321059E-1
2.297266667E0;2.315257325E-1;1.740337878E-1
2.301422222E0;2.312618938E-1;1.748907447E-1
2.305611111E0;2.308481855E-1;1.757503840E-1
2.309744444E0;2.305833145E-1;1.766137409E-1
2.313888889E0;2.299638597E-1;1.775058035E-1
2.318033333E0;2.296670566E-1;1.783476559E-1
2.322211111E0;2.292105424E-1;1.792228705E-1
2.326344444E0;2.288056229E-1;1.800241824E-1
2.330488889E0;2.284826252E-1;1.808608987E-1
2.334644444E0;2.280294732E-1;1.817581406E-1
2.338800000E0;2.277790951E-1;1.826253007E-1
2.342966667E0;2.273323635E-1;1.835284509E-1
2.347111111E0;2.269845786E-1;1.843410385E-1
2.351266667E0;2.267324460E-1;1.851864394E-1
2.355400000E0;2.263502438E-1;1.860719031E-1
2.363711111E0;2.253736364E-1;1.878299596E-1
2.367866667E0;2.250958405E-1;1.886589580E-1
2.372022222E0;2.248169661E-1;1.895041595E-1
2.376166667E0;2.243822271E-1;1.903521162E-1
2.380333333E0;2.241914168E-1;1.912210715E-1
2.384477778E0;2.238125291E-1;1.920899670E-1
2.388633333E0;2.234513151E-1;1.929889233E-1
2.392788889E0;2.232465396E-1;1.938279844E-1
2.401100000E0;2.224828352E-1;1.955306112E-1
2.405255556E0;2.222937238E-1;1.963870178E-1
2.409400000E0;2.217370300E-1;1.972883333E-1
2.413555556E0;2.214417489E-1;1.981351063E-1
2.417700000E0;2.209919948E-1;1.989927853E-1
2.421855556E0;2.206063089E-1;1.998242425E-1
2.426011111E0;2.203780506E-1;2.006632829E-1
2.430155556E0;2.198600679E-1;2.015410697E-1
2.434322222E0;2.196172716E-1;2.024105127E-1
2.438466667E0;2.191267842E-1;2.032987365E-1
2.442622222E0;2.187436439E-1;2.041376857E-1
2.446766667E0;2.185988812E-1;2.049829031E-1
2.455244444E0;2.178637908E-1;2.066977672E-1
2.459233333E0;2.176580314E-1;2.075844015E-1
2.463388889E0;2.171321089E-1;2.084542844E-1
2.467533333E0;2.168741942E-1;2.092837721E-1
2.471700000E0;2.165812759E-1;2.101207459E-1
2.475844444E0;2.162031537E-1;2.109719159E-1
2.480033333E0;2.159225418E-1;2.118506523E-1
2.484155556E0;2.154916516E-1;2.127438549E-1
2.492466667E0;2.148262629E-1;2.144762409E-1
2.500788889E0;2.142083986E-1;2.161688224E-1
2.504911111E0;2.140129006E-1;2.170278761E-1
2.509066667E0;2.135182887E-1;2.179106194E-1
2.513255556E0;2.132142600E-1;2.187579401E-1
2.517377778E0;2.129236669E-1;2.196119884E-1
2.521522222E0;2.125089914E-1;2.204550619E-1
2.525688889E0;2.123078816E-1;2.213208440E-1
2.529833333E0;2.119770467E-1;2.221942537E-1
2.533977778E0;2.115151001E-1;2.230821085E-1
2.538155556E0;2.113141892E-1;2.239533679E-1
2.542333333E0;2.111326865E-1;2.248113182E-1
2.546455556E0;2.107733311E-1;2.256334250E-1
2.550600000E0;2.104740326E-1;2.264973020E-1
2.554744444E0;2.102347455E-1;2.273423228E-1
2.558900000E0;2.097176937E-1;2.282231013E-1
2.563066667E0;2.095070783E-1;2.290861393E-1
2.567222222E0;2.092013928E-1;2.299442384E-1
2.571366667E0;2.088298135E-1;2.307951757E-1
2.575522222E0;2.086218955E-1;2.316606436E-1
2.579666667E0;2.083250853E-1;2.325381316E-1
2.583822222E0;2.078813043E-1;2.334112402E-1
2.587977778E0;2.076420038E-1;2.342493460E-1
2.592122222E0;2.074824610E-1;2.351116574E-1
2.596288889E0;2.070411976E-1;2.359476181E-1
2.600444444E0;2.067720918E-1;2.368321407E-1
2.604600000E0;2.065598447E-1;2.377240053E-1
2.608744444E0;2.060447825E-1;2.386008158E-1
2.612900000E0;2.058192140E-1;2.394496566E-1
2.617044444E0;2.056244029E-1;2.402862508E-1
2.621200000E0;2.052107832E-1;2.411233545E-1
2.625355556E0;2.049235497E-1;2.419823399E-1
2.629500000E0;2.047807617E-1;2.428611682E-1
2.633655556E0;2.042018349E-1;2.437395093E-1
2.637833333E0;2.039753898E-1;2.446035019E-1
2.641955556E0;2.038154661E-1;2.454699307E-1
2.646122222E0;2.034041623E-1;2.463098874E-1
2.650266667E0;2.030693744E-1;2.471544082E-1
2.658566667E0;2.022742803E-1;2.488723977E-1
2.662733333E0;2.021105794E-1;2.497476584E-1
2.666888889E0;2.019600808E-1;2.505846284E-1
2.671033333E0;2.016174043E-1;2.514491411E-1
2.675200000E0;2.012232352E-1;2.523250770E-1
2.679344444E0;2.010150415E-1;2.532074149E-1
2.683500000E0;2.006330517E-1;2.540961666E-1
2.687644444E0;2.002795173E-1;2.549264780E-1
2.691811111E0;2.001658961E-1;2.557834294E-1
